id,date,item,price,county_code,addtnl
4714,06/30/2021,mac-n-cheese,7.75,4,clear-Tina-tip
4715,06/30/2021,nachoes,7.00,36,rainy-Richie-no tip
4716,06/30/2021,French fries,2.50,7,clear-Carmen-tip
4717,06/30/2021,cheesy mac,7.75,41,clear-Sydney-no tip
4718,06/30/2021,nachos,7.00,2,clear-Richie-no tip
4719,06/30/2021,nachos,7.00,12,clear-Sydney-no tip
4720,06/30/2021,nachos,7.00,10,rainy-Tina-no tip
4721,06/30/2021,mac-n-cheese,7.75,30,clear-Tina-no tip
4722,06/30/2021,fries,2.50,12,clear-Tina-tip
4723,06/30/2021,nachos,7.00,16,clear-Tina-tip
4724,06/30/2021,Okra,5.00,5,clear-Marcus-no tip
4725,06/30/2021,mac and cheese,7.75,7,clear-Sydney-no tip
4726,06/30/2021,macaroni,7.75,15,rainy-Tina-tip
4727,06/30/2021,French fries,2.50,12,clear-Sydney-tip
4728,06/30/2021,fries,2.50,36,clear-Carmen-tip
4729,06/30/2021,fries,2.50,42,rainy-Carmen-tip
4730,06/30/2021,French Fries,2.50,35,clear-Marcus-no tip
4731,06/30/2021,French fries,2.50,24,clear-Tina-no tip
4732,06/30/2021,FRIES,2.50,9,clear-Carmen-tip
4733,06/30/2021,nachos,7.00,17,rainy-Sydney-no tip
4734,06/30/2021,fries,2.50,6,clear-Carmen-tip
4735,06/30/2021,nachoes,7.00,1,clear-Richie-no tip
4736,06/30/2021,FRIES,2.50,8,rainy-Richie-no tip
4737,06/30/2021,nachos,7.00,29,rainy-Richie-tip
4738,06/30/2021,French Fries,2.50,4,rainy-Richie-tip
4739,06/30/2021,FRIES,2.50,1,clear-Sydney-tip
4740,06/30/2021,macaroni,7.75,6,rainy-Carmen-no tip
4741,06/30/2021,nachoes,7.00,2,rainy-Carmen-
4742,06/30/2021,French fries,2.50,1,clear-Sydney-
4743,06/30/2021,nachoes,7.00,5,clear-Sydney-tip
4744,06/30/2021,nachoes,7.00,9,rainy-Tina-
4745,06/30/2021,okra,5.00,42,rainy-Richie-tip
4746,06/30/2021,mac and cheese,7.75,5,rainy-Sydney-tip
4747,06/30/2021,fries,2.50,26,clear-Tina-tip
4748,06/30/2021,nachos,7.00,18,rainy-Richie-tip
4749,06/30/2021,nachos,7.00,38,clear-Tina-tip
4750,06/30/2021,nachos,7.00,6,rainy-Carmen-no tip
4751,06/30/2021,nachoes,7.00,12,clear-Marcus-tip
4752,06/30/2021,French Fries,2.50,2,clear-Sydney-tip
4753,06/30/2021,OKRA,5.00,1,rainy-Tina-
4754,06/30/2021,nachoes,7.00,38,clear-Sydney-tip
4755,06/30/2021,nachos,7.00,28,rainy-Sydney-tip
4756,06/30/2021,FRIES,2.50,10,clear-Sydney-tip
4757,06/30/2021,mac-n-cheese,7.75,18,clear-Sydney-tip
4758,06/30/2021,French fries,2.50,7,rainy-Richie-tip
4759,06/30/2021,cheesy mac,7.75,18,clear-Carmen-tip
4760,06/30/2021,FRIES,2.50,6,rainy-Marcus-tip
4761,06/30/2021,macaroni,7.75,39,clear-Tina-
4762,06/30/2021,mac-n-cheese,7.75,37,rainy-Sydney-tip
4763,06/30/2021,Okra,5.00,20,clear-Sydney-
4764,06/30/2021,nachos,7.00,2,clear-Richie-tip
4765,06/30/2021,cheesy mac,7.75,11,rainy-Sydney-tip
4766,06/30/2021,nachos,7.00,20,clear-Richie-
4767,06/30/2021,okra,5.00,41,clear-Sydney-no tip
4768,06/30/2021,cheesy mac,7.75,1,clear-Sydney-tip
4769,06/30/2021,nachoes,7.00,18,clear-Carmen-tip
4770,06/30/2021,nachos,7.00,46,clear-Marcus-tip
4771,06/30/2021,fries,2.50,3,clear-Tina-tip
4772,06/30/2021,nachos,7.00,11,rainy-Richie-tip
4773,06/30/2021,French fries,2.50,34,clear-Richie-tip
4774,06/30/2021,FRIES,2.50,4,clear-Sydney-tip
4775,06/30/2021,nachos,7.00,14,rainy-Carmen-
4776,06/30/2021,FRIES,2.50,2,rainy-Richie-tip
4777,06/30/2021,nachoes,7.00,8,clear-Carmen-tip
4778,06/30/2021,macaroni,7.75,17,clear-Carmen-tip
4779,06/30/2021,French fries,2.50,16,clear-Marcus-
4780,06/30/2021,nachos,7.00,19,clear-Carmen-
4781,06/30/2021,Okra,5.00,12,clear-Tina-tip
4782,06/30/2021,macaroni,7.75,11,clear-Marcus-tip
4783,06/30/2021,mac-n-cheese,7.75,30,clear-Tina-tip
4784,06/30/2021,French fries,2.50,26,clear-Sydney-tip
4785,06/30/2021,fries,2.50,4,rainy-Carmen-tip
4786,06/30/2021,FRIES,2.50,31,clear-Sydney-tip
4787,06/30/2021,nachos,7.00,30,clear-Carmen-
4788,06/30/2021,mac-n-cheese,7.75,35,rainy-Richie-
4789,06/30/2021,okra,5.00,27,rainy-Tina-tip
4790,06/30/2021,fries,2.50,19,rainy-Tina-tip
4791,06/30/2021,French fries,2.50,8,clear-Marcus-tip
4792,06/30/2021,fries,2.50,18,clear-Marcus-
4793,06/30/2021,fries,2.50,46,clear-Marcus-tip
4794,06/30/2021,nachos,7.00,15,rainy-Sydney-tip
4795,06/30/2021,French Fries,2.50,7,rainy-Richie-no tip
4796,06/30/2021,fries,2.50,15,clear-Richie-tip
4797,06/30/2021,cheesy mac,7.75,20,clear-Marcus-no tip
4798,06/30/2021,nachos,7.00,2,rainy-Carmen-tip
4799,06/30/2021,macaroni,7.75,11,rainy-Sydney-tip
4800,06/30/2021,fries,2.50,23,rainy-Marcus-tip
4801,06/30/2021,mac and cheese,7.75,8,clear-Richie-tip
4802,06/30/2021,French Fries,2.50,18,rainy-Tina-no tip
4803,06/30/2021,macaroni,7.75,46,clear-Tina-
4804,06/30/2021,mac and cheese,7.75,43,clear-Tina-tip
4805,06/30/2021,French fries,2.50,11,clear-Sydney-tip
4806,06/30/2021,French fries,2.50,11,rainy-Marcus-
4807,06/30/2021,fries,2.50,13,clear-Tina-tip
4808,06/30/2021,mac and cheese,7.75,21,clear-Marcus-tip
4809,06/30/2021,nachoes,7.00,14,clear-Tina-tip
4810,06/30/2021,mac-n-cheese,7.75,6,clear-Richie-tip
4811,06/30/2021,French fries,2.50,19,rainy-Marcus-tip
4812,06/30/2021,FRIES,2.50,6,rainy-Richie-tip
4813,06/30/2021,cheesy mac,7.75,8,rainy-Sydney-tip
4814,06/30/2021,French Fries,2.50,39,rainy-Tina-no tip
4815,06/30/2021,nachoes,7.00,18,clear-Sydney-tip
4816,06/30/2021,nachos,7.00,8,clear-Marcus-tip
4817,06/30/2021,French fries,2.50,16,rainy-Marcus-no tip
4818,06/30/2021,nachos,7.00,46,clear-Sydney-tip
4819,06/30/2021,nachos,7.00,11,clear-Richie-tip
4820,06/30/2021,FRIES,2.50,11,rainy-Sydney-tip
4821,06/30/2021,French fries,2.50,9,clear-Tina-no tip
4822,06/30/2021,nachos,7.00,19,rainy-Marcus-
4823,06/30/2021,FRIES,2.50,20,clear-Tina-no tip
4824,06/30/2021,fries,2.50,12,rainy-Marcus-tip
4825,06/30/2021,FRIES,2.50,17,rainy-Marcus-tip
4826,06/30/2021,FRIES,2.50,45,rainy-Marcus-tip
4827,06/30/2021,FRIES,2.50,34,rainy-Marcus-tip
4828,06/30/2021,okra,5.00,24,clear-Sydney-tip
4829,06/30/2021,nachos,7.00,38,rainy-Richie-
4830,06/30/2021,okra,5.00,15,clear-Tina-tip
4831,06/30/2021,French fries,2.50,17,rainy-Marcus-tip
4832,06/30/2021,mac and cheese,7.75,10,rainy-Sydney-tip
4833,06/30/2021,fries,2.50,19,clear-Richie-no tip
4834,06/30/2021,FRIES,2.50,34,clear-Carmen-tip
4835,06/30/2021,fries,2.50,23,clear-Sydney-tip
4836,06/30/2021,French fries,2.50,3,clear-Sydney-tip
4837,06/30/2021,nachos,7.00,14,clear-Richie-tip
4838,06/30/2021,mac and cheese,7.75,16,clear-Marcus-tip
4839,06/30/2021,OKRA,5.00,26,clear-Sydney-tip
4840,06/30/2021,FRIES,2.50,5,clear-Sydney-tip
4841,06/30/2021,nachoes,7.00,2,clear-Sydney-tip
4842,06/30/2021,nachoes,7.00,6,rainy-Sydney-tip
4843,06/30/2021,French Fries,2.50,13,clear-Carmen-tip
4844,06/30/2021,mac and cheese,7.75,2,clear-Marcus-tip
4845,06/30/2021,nachos,7.00,20,clear-Sydney-tip
4846,06/30/2021,fries,2.50,29,rainy-Sydney-tip
4847,06/30/2021,nachos,7.00,3,clear-Sydney-tip
4848,06/30/2021,nachoes,7.00,19,rainy-Carmen-tip
4849,06/30/2021,mac and cheese,7.75,19,clear-Carmen-no tip
4850,06/30/2021,French Fries,2.50,46,clear-Marcus-no tip
4851,06/30/2021,French fries,2.50,33,clear-Tina-tip
4852,06/30/2021,okra,5.00,15,clear-Marcus-no tip
4853,06/30/2021,FRIES,2.50,22,clear-Marcus-tip
4854,06/30/2021,fries,2.50,7,clear-Carmen-tip
4855,06/30/2021,French fries,2.50,15,clear-Sydney-tip
4856,06/30/2021,cheesy mac,7.75,9,clear-Sydney-tip
4857,06/30/2021,fries,2.50,13,clear-Sydney-tip
4858,06/30/2021,nachos,7.50,19,clear-Marcus-tip
4859,06/30/2021,nachoes,7.50,17,clear-Sydney-tip
4860,06/30/2021,cheesy mac,8.50,7,clear-Sydney-tip
4861,06/30/2021,FRIES,2.75,17,rainy-Richie-no tip
4862,06/30/2021,French fries,2.75,1,clear-Richie-tip
4863,06/30/2021,nachos,7.50,10,rainy-Marcus-tip
4864,06/30/2021,nachos,7.50,1,rainy-Richie-tip
4865,06/30/2021,mac and cheese,8.50,41,rainy-Richie-tip
4866,06/30/2021,French fries,2.75,10,clear-Tina-no tip
4867,06/30/2021,nachoes,7.50,44,clear-Richie-tip
4868,06/30/2021,French Fries,2.75,21,clear-Marcus-tip
4869,06/30/2021,macaroni,8.50,36,rainy-Richie-tip
4870,06/30/2021,French fries,2.75,14,rainy-Tina-tip
4871,06/30/2021,nachoes,7.50,9,rainy-Tina-tip
4872,06/30/2021,mac-n-cheese,8.50,17,clear-Carmen-tip
4873,06/30/2021,FRIES,2.75,9,rainy-Carmen-tip
4874,06/30/2021,cheesy mac,8.50,26,clear-Tina-no tip
4875,06/30/2021,nachos,7.50,10,clear-Richie-
4876,06/30/2021,okra,6.00,10,clear-Sydney-no tip
4877,06/30/2021,cheesy mac,8.50,8,rainy-Tina-tip
4878,06/30/2021,mac and cheese,8.50,25,clear-Carmen-tip
4879,06/30/2021,OKRA,6.00,18,clear-Marcus-
4880,06/30/2021,cheesy mac,8.50,5,rainy-Richie-tip
4881,06/30/2021,okra,6.00,15,clear-Carmen-tip
4882,06/30/2021,mac and cheese,8.50,17,clear-Marcus-no tip
4883,06/30/2021,nachos,7.50,16,clear-Richie-tip
4884,06/30/2021,French fries,2.75,17,rainy-Sydney-tip
4885,06/30/2021,French Fries,2.75,20,clear-Sydney-tip
4886,06/30/2021,nachos,7.50,15,clear-Marcus-tip
4887,06/30/2021,macaroni,8.50,15,rainy-Sydney-tip
4888,06/30/2021,French fries,2.75,5,clear-Tina-tip
4889,06/30/2021,nachos,7.50,14,rainy-Richie-
4890,06/30/2021,okra,6.00,14,rainy-Tina-
4891,06/30/2021,nachos,7.50,44,clear-Sydney-
4892,06/30/2021,cheesy mac,8.50,27,clear-Sydney-tip
4893,06/30/2021,macaroni,8.50,20,clear-Tina-tip
4894,06/30/2021,cheesy mac,8.50,36,clear-Tina-no tip
4895,06/30/2021,French Fries,2.75,10,rainy-Sydney-no tip
4896,06/30/2021,cheesy mac,8.50,12,clear-Sydney-no tip
4897,06/30/2021,nachos,7.50,5,clear-Sydney-tip
4898,06/30/2021,fries,2.75,2,rainy-Sydney-no tip
4899,06/30/2021,French fries,2.75,6,rainy-Sydney-tip
4900,06/30/2021,macaroni,8.50,45,rainy-Richie-tip
4901,06/30/2021,nachos,7.50,20,clear-Marcus-tip
4902,06/30/2021,French Fries,2.75,10,rainy-Sydney-
4903,06/30/2021,cheesy mac,8.50,20,clear-Carmen-tip
4904,06/30/2021,nachoes,7.50,16,clear-Sydney-tip
4905,06/30/2021,fries,2.75,42,clear-Carmen-tip
4906,06/30/2021,mac-n-cheese,8.50,16,clear-Carmen-tip
4907,06/30/2021,mac and cheese,8.50,16,clear-Sydney-tip
4908,06/30/2021,nachos,7.50,46,clear-Carmen-no tip
4909,06/30/2021,fries,2.75,6,clear-Sydney-tip
4910,06/30/2021,nachos,7.50,3,clear-Richie-
4911,06/30/2021,French Fries,2.75,13,clear-Sydney-tip
4912,06/30/2021,fries,2.75,14,clear-Richie-tip
4913,06/30/2021,mac and cheese,8.50,2,clear-Sydney-tip
4914,06/30/2021,nachos,7.50,36,clear-Marcus-
4915,06/30/2021,cheesy mac,8.50,25,clear-Carmen-no tip
4916,06/30/2021,fries,2.75,3,clear-Tina-no tip
4917,06/30/2021,French fries,2.75,17,clear-Carmen-no tip
4918,06/30/2021,okra,6.00,19,rainy-Marcus-tip
4919,06/30/2021,French fries,2.75,2,rainy-Carmen-
4920,06/30/2021,Okra,6.00,7,rainy-Tina-tip
4921,06/30/2021,nachoes,7.50,9,clear-Sydney-
4922,06/30/2021,OKRA,6.00,4,rainy-Tina-tip
4923,06/30/2021,nachos,7.50,17,clear-Richie-tip
4924,06/30/2021,FRIES,2.75,9,rainy-Carmen-no tip
4925,06/30/2021,mac and cheese,8.50,7,clear-Sydney-tip
4926,06/30/2021,nachos,7.50,6,rainy-Sydney-tip
4927,06/30/2021,fries,2.75,41,rainy-Tina-tip
4928,06/30/2021,mac and cheese,8.50,32,clear-Marcus-
4929,06/30/2021,okra,6.00,17,clear-Richie-tip
4930,06/30/2021,nachos,7.50,7,clear-Tina-tip
4931,06/30/2021,nachoes,7.50,11,rainy-Marcus-no tip
4932,06/30/2021,French Fries,2.75,46,clear-Sydney-tip
4933,06/30/2021,okra,6.00,44,rainy-Sydney-tip
4934,06/30/2021,cheesy mac,8.50,9,rainy-Tina-no tip
4935,06/30/2021,cheesy mac,8.50,13,rainy-Marcus-tip
4936,06/30/2021,FRIES,2.75,25,clear-Marcus-tip
4937,06/30/2021,French fries,2.75,31,clear-Richie-
4938,06/30/2021,okra,6.00,13,clear-Tina-tip
4939,06/30/2021,cheesy mac,8.50,20,clear-Sydney-no tip
4940,06/30/2021,fries,2.75,10,clear-Tina-tip
4941,06/30/2021,fries,2.75,16,rainy-Richie-tip
4942,06/30/2021,nachos,7.50,41,clear-Richie-no tip
4943,06/30/2021,French Fries,2.75,36,clear-Tina-tip
4944,06/30/2021,nachoes,7.50,42,rainy-Tina-
4945,06/30/2021,French Fries,2.75,4,clear-Sydney-tip
4946,06/30/2021,fries,2.75,8,clear-Carmen-tip
4947,06/30/2021,okra,6.00,18,clear-Richie-no tip
4948,06/30/2021,mac-n-cheese,8.50,9,clear-Sydney-tip
4949,06/30/2021,nachos,7.50,40,clear-Sydney-tip
4950,06/30/2021,nachos,7.50,43,clear-Richie-tip
4951,06/30/2021,fries,2.75,8,rainy-Sydney-tip
4952,06/30/2021,nachos,7.50,5,clear-Sydney-tip
4953,06/30/2021,cheesy mac,8.50,8,clear-Richie-tip
4954,06/30/2021,mac and cheese,8.50,12,rainy-Richie-tip
4955,06/30/2021,cheesy mac,8.50,16,clear-Marcus-tip
4956,06/30/2021,FRIES,2.75,23,rainy-Richie-tip
4957,06/30/2021,nachos,7.50,3,clear-Marcus-no tip
4958,06/30/2021,French fries,2.75,7,clear-Carmen-tip
4959,06/30/2021,mac and cheese,8.50,15,clear-Carmen-
4960,06/30/2021,OKRA,6.00,41,clear-Tina-tip
4961,06/30/2021,nachoes,7.50,9,clear-Tina-tip
4962,06/30/2021,nachos,7.50,20,clear-Tina-tip
4963,06/30/2021,okra,6.00,30,clear-Sydney-tip
4964,06/30/2021,nachos,7.50,39,rainy-Marcus-tip
4965,06/30/2021,fries,2.75,31,clear-Marcus-tip
4966,06/30/2021,nachos,7.50,5,rainy-Richie-no tip
4967,06/30/2021,okra,6.00,19,rainy-Tina-tip
4968,06/30/2021,nachoes,7.50,4,clear-Sydney-tip
4969,06/30/2021,FRIES,2.75,5,clear-Sydney-tip
4970,06/30/2021,macaroni,8.50,15,rainy-Sydney-tip
4971,06/30/2021,macaroni,8.50,29,clear-Marcus-tip
4972,06/30/2021,nachos,7.50,2,clear-Tina-no tip
4973,06/30/2021,nachos,7.50,15,rainy-Sydney-tip
4974,06/30/2021,mac-n-cheese,8.50,36,rainy-Richie-tip
4975,06/30/2021,fries,2.75,4,clear-Sydney-tip
4976,06/30/2021,French fries,2.75,15,rainy-Sydney-tip
4977,06/30/2021,mac-n-cheese,8.50,18,clear-Sydney-
4978,06/30/2021,OKRA,6.00,18,clear-Richie-tip
4979,06/30/2021,FRIES,2.75,41,rainy-Carmen-tip
4980,06/30/2021,nachos,7.50,37,clear-Carmen-
4981,06/30/2021,mac-n-cheese,8.50,44,clear-Marcus-no tip
4982,06/30/2021,nachos,7.50,14,clear-Sydney-no tip
4983,06/30/2021,nachoes,7.50,17,rainy-Tina-no tip
4984,06/30/2021,fries,2.75,12,rainy-Tina-tip
4985,06/30/2021,fries,2.75,20,clear-Carmen-
4986,06/30/2021,nachoes,7.50,4,rainy-Carmen-
4987,06/30/2021,OKRA,6.00,2,clear-Richie-
4988,06/30/2021,OKRA,6.00,4,clear-Sydney-tip
4989,06/30/2021,FRIES,2.75,1,rainy-Sydney-
4990,06/30/2021,French fries,2.75,19,clear-Tina-tip
4991,06/30/2021,fries,2.75,13,clear-Tina-tip
4992,06/30/2021,cheesy mac,8.50,6,rainy-Tina-tip
4993,06/30/2021,nachos,7.50,14,rainy-Richie-tip
4994,06/30/2021,French fries,2.75,7,clear-Sydney-tip
4995,06/30/2021,nachos,7.50,8,rainy-Sydney-tip
4996,06/30/2021,okra,6.00,11,clear-Sydney-no tip
4997,06/30/2021,French Fries,2.75,6,rainy-Tina-no tip
4998,06/30/2021,okra,6.00,42,clear-Tina-tip
4999,06/30/2021,nachos,7.50,39,rainy-Sydney-tip
5000,06/30/2021,mac and cheese,8.50,8,rainy-Sydney-tip
5001,06/30/2021,French fries,2.75,9,clear-Sydney-tip
5002,06/30/2021,nachoes,7.50,13,clear-Marcus-tip
5003,06/30/2021,nachoes,7.50,15,clear-Tina-tip
5004,06/30/2021,okra,6.00,19,rainy-Marcus-tip
5005,06/30/2021,okra,6.00,24,rainy-Sydney-no tip
5006,06/30/2021,okra,6.00,7,clear-Tina-no tip
5007,06/30/2021,cheesy mac,8.50,11,rainy-Tina-
5008,06/30/2021,FRIES,2.75,8,clear-Marcus-tip
5009,06/30/2021,fries,2.75,36,clear-Richie-tip
5010,06/30/2021,French fries,2.75,41,clear-Tina-tip
5011,06/30/2021,French Fries,2.75,20,clear-Tina-tip
5012,06/30/2021,nachos,7.50,11,clear-Richie-tip
5013,06/30/2021,okra,6.00,11,clear-Carmen-
5014,06/30/2021,nachos,7.50,10,rainy-Sydney-no tip
5015,06/30/2021,mac-n-cheese,8.50,4,clear-Carmen-tip
5016,06/30/2021,nachos,7.50,15,clear-Richie-no tip
5017,06/30/2021,macaroni,8.50,46,rainy-Marcus-tip
5018,06/30/2021,nachos,7.50,7,rainy-Richie-tip
5019,06/30/2021,nachos,7.50,15,clear-Sydney-tip
5020,06/30/2021,French Fries,2.75,19,rainy-Sydney-tip
5021,06/30/2021,nachos,7.50,7,clear-Carmen-tip
5022,06/30/2021,macaroni,8.50,11,clear-Richie-no tip
5023,06/30/2021,nachoes,7.50,10,rainy-Tina-tip
5024,06/30/2021,FRIES,2.75,8,clear-Marcus-tip
5025,06/30/2021,mac-n-cheese,8.50,44,clear-Sydney-no tip
5026,06/30/2021,French Fries,2.75,15,rainy-Sydney-tip
5027,06/30/2021,mac-n-cheese,8.50,20,clear-Tina-tip
5028,06/30/2021,French Fries,2.75,22,clear-Sydney-tip
5029,06/30/2021,OKRA,6.00,13,clear-Carmen-tip
5030,06/30/2021,mac-n-cheese,8.50,28,rainy-Carmen-tip
5031,06/30/2021,nachoes,7.50,10,clear-Richie-tip
5032,06/30/2021,FRIES,2.75,19,clear-Sydney-
5033,06/30/2021,French Fries,2.75,19,clear-Carmen-tip
5034,06/30/2021,nachos,7.50,43,clear-Marcus-tip
5035,06/30/2021,macaroni,8.50,15,rainy-Marcus-tip
5036,06/30/2021,nachos,7.50,24,clear-Richie-
5037,06/30/2021,French Fries,2.75,10,clear-Sydney-tip
5038,06/30/2021,nachos,7.50,43,clear-Sydney-no tip
5039,06/30/2021,FRIES,2.75,2,rainy-Sydney-tip
5040,06/30/2021,Okra,6.00,5,clear-Carmen-tip
5041,06/30/2021,nachoes,7.50,12,clear-Sydney-no tip
5042,06/30/2021,OKRA,6.00,46,clear-Sydney-no tip
5043,06/30/2021,fries,2.75,26,clear-Carmen-tip
5044,06/30/2021,FRIES,2.75,20,clear-Marcus-tip
5045,06/30/2021,mac and cheese,8.50,15,rainy-Tina-no tip
5046,06/30/2021,French fries,2.75,31,clear-Marcus-tip
5047,06/30/2021,French fries,2.75,13,clear-Sydney-tip
5048,06/30/2021,mac-n-cheese,8.50,7,clear-Sydney-tip
5049,06/30/2021,nachoes,7.50,33,rainy-Sydney-tip
5050,06/30/2021,FRIES,2.75,41,rainy-Carmen-tip
5051,06/30/2021,macaroni,8.50,45,clear-Marcus-tip
5052,06/30/2021,nachos,7.50,9,clear-Sydney-tip
5053,06/30/2021,fries,2.75,17,rainy-Carmen-
5054,06/30/2021,mac and cheese,8.50,43,clear-Carmen-tip
5055,06/30/2021,mac-n-cheese,8.50,6,clear-Tina-tip
5056,06/30/2021,nachos,7.50,9,rainy-Carmen-tip
5057,06/30/2021,FRIES,2.75,15,rainy-Tina-no tip
5058,06/30/2021,fries,2.75,33,clear-Sydney-tip
5059,06/30/2021,French Fries,2.75,3,clear-Tina-tip
5060,06/30/2021,mac-n-cheese,8.50,19,clear-Marcus-no tip
5061,06/30/2021,nachoes,7.50,4,clear-Sydney-tip
5062,06/30/2021,French fries,2.75,19,rainy-Tina-
5063,06/30/2021,French Fries,2.75,20,rainy-Richie-tip
5064,06/30/2021,nachos,7.50,14,clear-Tina-tip
5065,06/30/2021,nachos,7.50,18,clear-Carmen-no tip
5066,06/30/2021,French fries,2.75,39,clear-Sydney-tip
5067,06/30/2021,cheesy mac,8.50,7,clear-Sydney-tip
5068,06/30/2021,cheesy mac,8.50,18,rainy-Sydney-tip
5069,06/30/2021,fries,2.75,11,rainy-Sydney-tip
5070,06/30/2021,mac and cheese,8.50,42,clear-Sydney-tip
5071,06/30/2021,French fries,2.75,4,rainy-Carmen-tip
5072,06/30/2021,FRIES,2.75,9,clear-Sydney-tip
5073,06/30/2021,cheesy mac,8.50,18,clear-Carmen-tip
5074,06/30/2021,macaroni,8.50,38,rainy-Marcus-tip
5075,06/30/2021,French Fries,2.75,12,rainy-Sydney-tip
5076,06/30/2021,mac-n-cheese,8.50,17,rainy-Carmen-tip
5077,06/30/2021,nachos,7.50,19,clear-Sydney-
5078,06/30/2021,nachos,7.50,8,clear-Sydney-no tip
5079,06/30/2021,mac-n-cheese,8.50,7,rainy-Sydney-no tip
5080,06/30/2021,French Fries,2.75,19,clear-Tina-
5081,06/30/2021,fries,2.75,4,rainy-Richie-tip
5082,06/30/2021,French Fries,2.75,26,clear-Sydney-tip
5083,06/30/2021,cheesy mac,8.50,8,rainy-Carmen-tip
5084,06/30/2021,French Fries,2.75,46,rainy-Carmen-tip
5085,06/30/2021,French Fries,2.75,16,clear-Carmen-tip
5086,06/30/2021,cheesy mac,8.50,17,clear-Sydney-tip
5087,06/30/2021,French Fries,2.75,41,clear-Sydney-no tip
5088,06/30/2021,nachos,7.50,19,clear-Richie-tip
5089,06/30/2021,FRIES,2.75,8,clear-Marcus-no tip
5090,06/30/2021,macaroni,8.50,38,clear-Sydney-tip
5091,06/30/2021,macaroni,8.50,34,clear-Marcus-tip
5092,06/30/2021,French fries,2.75,2,rainy-Sydney-tip
5093,06/30/2021,Okra,6.00,19,rainy-Richie-tip
5094,06/30/2021,French fries,2.75,45,clear-Sydney-tip
5095,06/30/2021,French Fries,2.75,17,clear-Sydney-
5096,06/30/2021,mac-n-cheese,8.50,25,rainy-Richie-no tip
5097,06/30/2021,nachos,7.50,34,rainy-Carmen-tip
5098,06/30/2021,fries,2.75,36,clear-Carmen-tip
5099,06/30/2021,fries,2.75,20,clear-Marcus-tip
5100,06/30/2021,fries,2.75,13,clear-Carmen-tip
5101,06/30/2021,French fries,2.75,3,clear-Tina-no tip
5102,06/30/2021,FRIES,2.75,6,clear-Sydney-no tip
5103,06/30/2021,OKRA,6.00,3,clear-Richie-no tip
5104,06/30/2021,nachoes,7.50,43,rainy-Sydney-tip
5105,06/30/2021,nachoes,7.50,33,clear-Sydney-
5106,06/30/2021,mac-n-cheese,8.50,18,clear-Richie-tip
5107,06/30/2021,nachos,7.50,2,rainy-Sydney-no tip
5108,06/30/2021,nachos,7.50,11,clear-Sydney-
5109,06/30/2021,macaroni,8.50,6,clear-Marcus-tip
5110,06/30/2021,nachos,7.50,43,clear-Sydney-tip
5111,06/30/2021,okra,6.00,17,clear-Sydney-tip
5112,06/30/2021,French fries,2.75,8,clear-Tina-tip
5113,06/30/2021,FRIES,2.75,11,clear-Sydney-tip
5114,06/30/2021,mac and cheese,8.50,9,clear-Carmen-tip
5115,06/30/2021,fries,2.75,43,clear-Richie-tip
5116,06/30/2021,cheesy mac,8.50,43,clear-Tina-tip
5117,06/30/2021,cheesy mac,8.50,15,clear-Marcus-no tip
5118,06/30/2021,macaroni,8.50,8,rainy-Carmen-tip
5119,06/30/2021,nachoes,7.50,18,rainy-Carmen-tip
5120,06/30/2021,French fries,2.75,11,clear-Sydney-tip
5121,06/30/2021,mac and cheese,8.50,28,rainy-Sydney-
5122,06/30/2021,nachoes,7.50,5,rainy-Carmen-no tip
5123,06/30/2021,French Fries,2.75,31,clear-Carmen-tip
5124,06/30/2021,mac-n-cheese,8.50,3,clear-Richie-no tip
5125,06/30/2021,nachoes,7.50,6,rainy-Sydney-no tip
5126,06/30/2021,OKRA,6.00,37,clear-Tina-tip
5127,06/30/2021,nachos,7.50,27,clear-Sydney-no tip
5128,06/30/2021,cheesy mac,8.50,6,clear-Sydney-tip
5129,06/30/2021,fries,2.75,34,rainy-Tina-tip
5130,06/30/2021,okra,6.00,17,rainy-Carmen-tip
5131,06/30/2021,nachos,7.50,16,rainy-Carmen-tip
5132,06/30/2021,FRIES,2.75,7,clear-Sydney-no tip
5133,06/30/2021,French fries,2.75,17,clear-Tina-no tip
5134,06/30/2021,French fries,2.75,1,rainy-Sydney-tip
5135,06/30/2021,French Fries,2.75,9,clear-Sydney-tip
5136,06/30/2021,okra,6.00,19,rainy-Marcus-no tip
5137,06/30/2021,fries,2.75,40,rainy-Sydney-tip
5138,06/30/2021,nachos,7.50,23,clear-Carmen-no tip
5139,06/30/2021,fries,2.75,16,clear-Carmen-tip
5140,06/30/2021,nachoes,7.50,40,clear-Tina-
5141,06/30/2021,macaroni,8.50,17,rainy-Sydney-
5142,06/30/2021,French Fries,2.75,35,clear-Sydney-
5143,06/30/2021,okra,6.00,5,rainy-Richie-no tip
5144,06/30/2021,nachos,7.50,18,rainy-Sydney-tip
5145,06/30/2021,nachoes,7.50,27,clear-Sydney-
5146,06/30/2021,French Fries,2.75,18,clear-Sydney-no tip
5147,06/30/2021,fries,2.75,44,clear-Tina-tip
5148,06/30/2021,fries,2.75,16,rainy-Tina-tip
5149,06/30/2021,macaroni,8.50,9,rainy-Tina-tip
5150,06/30/2021,FRIES,2.75,12,clear-Marcus-tip
5151,06/30/2021,Okra,6.00,16,rainy-Carmen-tip
5152,06/30/2021,nachoes,7.50,4,rainy-Tina-no tip
